Resort Name,Date,Price (€),Month-Year,Scraped Date
Val Thorens,2025-04-25,2117 ,אפר׳ 2025,2024-12-17
Val Thorens,2025-04-26,2053 ,אפר׳ 2025,2024-12-17
Val Thorens,2025-04-27,2087 ,אפר׳ 2025,2024-12-17
Les Arcs Panorama,2024-12-21,4487 ,דצמ׳ 2024,2024-12-17
Les Arcs Panorama,2024-12-22,4042 ,דצמ׳ 2024,2024-12-17
Les Arcs Panorama,2025-01-05,3266 ,דצמ׳ 2024,2024-12-17
Les Arcs Panorama,2025-01-12,4071 ,דצמ׳ 2024,2024-12-17
Les Arcs Panorama,2025-01-19,4346 ,דצמ׳ 2024,2024-12-17
Les Arcs Panorama,2025-01-26,4719 ,דצמ׳ 2024,2024-12-17
Les Arcs Panorama,2025-01-05,3266 ,ינו׳ 2025,2024-12-17
Les Arcs Panorama,2025-01-12,4071 ,ינו׳ 2025,2024-12-17
Les Arcs Panorama,2025-01-19,4346 ,ינו׳ 2025,2024-12-17
Les Arcs Panorama,2025-01-26,4719 ,ינו׳ 2025,2024-12-17
Les Arcs Panorama,2025-02-02,3388 ,ינו׳ 2025,2024-12-17
Les Arcs Panorama,2025-02-09,3560 ,ינו׳ 2025,2024-12-17
Les Arcs Panorama,2025-02-23,3685 ,ינו׳ 2025,2024-12-17
Les Arcs Panorama,2025-02-02,3388 ,פבר׳ 2025,2024-12-17
Les Arcs Panorama,2025-02-09,3560 ,פבר׳ 2025,2024-12-17
Les Arcs Panorama,2025-02-23,3685 ,פבר׳ 2025,2024-12-17
Les Arcs Panorama,2025-03-02,3938 ,פבר׳ 2025,2024-12-17
Les Arcs Panorama,2025-03-09,3715 ,פבר׳ 2025,2024-12-17
Les Arcs Panorama,2025-03-16,3973 ,פבר׳ 2025,2024-12-17
Les Arcs Panorama,2025-03-23,3067 ,פבר׳ 2025,2024-12-17
Les Arcs Panorama,2025-03-24,3186 ,פבר׳ 2025,2024-12-17
Les Arcs Panorama,2025-03-25,3096 ,פבר׳ 2025,2024-12-17
Les Arcs Panorama,2025-03-26,3094 ,פבר׳ 2025,2024-12-17
Les Arcs Panorama,2025-03-27,3161 ,פבר׳ 2025,2024-12-17
Les Arcs Panorama,2025-03-28,3082 ,פבר׳ 2025,2024-12-17
Les Arcs Panorama,2025-03-29,3048 ,פבר׳ 2025,2024-12-17
Les Arcs Panorama,2025-03-30,2985 ,פבר׳ 2025,2024-12-17
Les Arcs Panorama,2025-03-31,3102 ,פבר׳ 2025,2024-12-17
Les Arcs Panorama,2025-03-02,3938 ,מרץ 2025,2024-12-17
